Locality,BHK,Area_sqft,Furnishing,Floor_Number,Total_Building_Floors,Age_Years,Balconies,Bathrooms,Parking,Lift,Availability,Tenant_Type,Security_Deposit,Rent_INR
Kondhwa Pisoli Road,2 BHK,734,Fully Furnished,8,12,13,1,2,1,Yes,Immediate,Family,53642,26821
Kondhwa Pisoli Road,2 BHK,821,Semi-Furnished,8,12,20,0,2,1,Yes,Immediate,Family,72189,24063
Kondhwa Pisoli Road,1 BHK,516,Semi-Furnished,1,4,3,0,1,1,Yes,Not Sure,Family,40420,20210
Kondhwa Pisoli Road,2 BHK,995,Unfurnished,1,12,20,1,2,1,No,Immediate,Family,79946,39973
Kondhwa Pisoli Road,3 BHK,1239,Unfurnished,3,3,2,1,2,1,No,Immediate,Both,85910,42955
Kondhwa Pisoli Road,1 BHK,444,Semi-Furnished,0,15,4,1,1,1,Yes,After 1 Month,Bachelor,35814,17907
Kondhwa Pisoli Road,2 BHK,873,Semi-Furnished,2,4,16,0,2,1,Yes,After 1 Month,Bachelor,67088,33544
Kondhwa Pisoli Road,1 BHK,515,Semi-Furnished,1,6,13,0,1,0,Yes,Not Sure,Family,46184,23092
Kondhwa Pisoli Road,1 BHK,430,Unfurnished,3,10,10,0,1,1,Yes,After 1 Month,Family,23246,11623
Kondhwa Pisoli Road,2 BHK,841,Semi-Furnished,0,12,11,0,2,1,Yes,Immediate,Bachelor,75156,37578
Kondhwa Pisoli Road,2 BHK,755,Semi-Furnished,11,15,12,1,2,2,Yes,Immediate,Family,112815,37605
Kondhwa Pisoli Road,1 BHK,200,Semi-Furnished,2,15,12,0,1,1,Yes,Immediate,Family,8926,8926
Kondhwa Pisoli Road,1 BHK,484,Semi-Furnished,1,6,11,0,1,0,Yes,Immediate,Both,24780,12390
Kondhwa Pisoli Road,1 BHK,460,Fully Furnished,2,5,18,0,1,2,No,Immediate,Both,65100,21700
Kondhwa Pisoli Road,2 BHK,783,Fully Furnished,7,8,1,2,2,2,Yes,Immediate,Family,54508,27254
Kondhwa Pisoli Road,3 BHK,848,Semi-Furnished,0,6,14,2,2,2,No,Immediate,Both,42299,42299
Kondhwa Pisoli Road,1 BHK,414,Unfurnished,4,6,6,0,1,0,Yes,Immediate,Family,17900,17900
Kondhwa Pisoli Road,2 BHK,1103,Unfurnished,2,8,9,1,2,1,Yes,After 1 Month,Family,75028,37514
Kondhwa Pisoli Road,2 BHK,833,Semi-Furnished,4,10,23,1,2,0,Yes,After 1 Month,Bachelor,41779,41779
Kondhwa Pisoli Road,1 BHK,200,Fully Furnished,1,3,13,0,1,1,No,After 2 Months,Family,11158,5579
Kondhwa Pisoli Road,2 BHK,612,Unfurnished,1,8,20,1,2,2,Yes,Immediate,Family,32545,32545
Kondhwa Pisoli Road,1 BHK,387,Semi-Furnished,3,10,11,0,1,0,Yes,Immediate,Family,17894,8947
Kondhwa Pisoli Road,2 BHK,980,Semi-Furnished,1,4,8,1,2,1,Yes,Not Sure,Family,58356,29178
Kondhwa Pisoli Road,1 BHK,440,Fully Furnished,2,6,26,0,1,1,Yes,Immediate,Family,11396,11396
Kondhwa Yewalewadi Road,3 BHK,589,Semi-Furnished,4,5,9,1,3,1,Yes,Immediate,Family,36854,18427
Kondhwa Yewalewadi Road,1 BHK,463,Semi-Furnished,10,10,13,0,1,1,Yes,After 1 Month,Family,45824,22912
Kondhwa Yewalewadi Road,1 BHK,437,Unfurnished,5,5,7,0,1,1,Yes,Immediate,Family,26188,13094
Kondhwa Yewalewadi Road,2 BHK,708,Unfurnished,6,8,10,0,2,1,Yes,Not Sure,Family,65904,32952
Kondhwa Yewalewadi Road,1 BHK,409,Semi-Furnished,5,6,14,0,1,1,Yes,After 2 Months,Family,26100,13050
Kondhwa Yewalewadi Road,1 BHK,374,Unfurnished,0,15,16,1,1,1,No,Immediate,Family,30320,15160
Kondhwa Yewalewadi Road,1 BHK,515,Semi-Furnished,4,12,10,0,1,1,Yes,Immediate,Both,28552,14276
Kondhwa Yewalewadi Road,1 BHK,314,Unfurnished,2,4,18,0,1,1,Yes,Not Sure,Family,20826,6942
Kondhwa Yewalewadi Road,1 BHK,390,Semi-Furnished,6,15,8,1,1,1,Yes,Not Sure,Family,18277,18277
Kondhwa Yewalewadi Road,3 BHK,914,Fully Furnished,0,3,0,1,2,1,No,Immediate,Bachelor,62471,62471
Kondhwa Yewalewadi Road,1 BHK,365,Semi-Furnished,1,3,29,0,1,1,No,Immediate,Family,30326,15163
Kondhwa Yewalewadi Road,2 BHK,657,Unfurnished,1,8,10,1,2,1,Yes,Immediate,Family,66872,33436
Kondhwa Yewalewadi Road,2 BHK,653,Semi-Furnished,3,12,17,1,2,1,Yes,Immediate,Family,110136,36712
Kondhwa Yewalewadi Road,1 BHK,393,Semi-Furnished,4,15,3,0,1,1,Yes,Immediate,Bachelor,33780,16890
Kondhwa Yewalewadi Road,1 BHK,385,Fully Furnished,5,8,19,0,1,1,No,Immediate,Family,28308,14154
Kondhwa Yewalewadi Road,1 BHK,465,Semi-Furnished,13,15,3,0,1,1,Yes,Immediate,Family,13931,13931
Kondhwa Yewalewadi Road,1 BHK,348,Semi-Furnished,3,5,17,0,1,2,Yes,Not Sure,Family,25762,12881
Kondhwa Yewalewadi Road,1 BHK,321,Semi-Furnished,1,4,15,1,1,1,Yes,Immediate,Family,17516,8758
Kondhwa Yewalewadi Road,1 BHK,429,Unfurnished,0,5,15,1,1,1,Yes,After 1 Month,Both,34179,11393
Kondhwa Yewalewadi Road,1 BHK,504,Unfurnished,10,12,18,0,1,1,Yes,Immediate,Family,48568,24284
Kondhwa Yewalewadi Road,1 BHK,503,Unfurnished,2,4,9,0,1,2,Yes,Immediate,Family,22978,11489
Kondhwa Yewalewadi Road,1 BHK,325,Semi-Furnished,1,10,13,1,1,1,Yes,After 2 Months,Both,14217,14217
Kondhwa Yewalewadi Road,2 BHK,882,Semi-Furnished,3,4,10,1,2,1,Yes,Immediate,Family,103176,51588
Kondhwa Yewalewadi Road,2 BHK,882,Unfurnished,2,10,8,2,2,1,Yes,Not Sure,Family,85184,42592
Kondhwa Yewalewadi Road,2 BHK,914,Unfurnished,1,5,5,1,1,0,No,Not Sure,Bachelor,57614,28807
Kondhwa Yewalewadi Road,2 BHK,806,Semi-Furnished,1,12,6,0,2,1,Yes,Not Sure,Family,139503,46501
Kondhwa Yewalewadi Road,1 BHK,354,Semi-Furnished,6,12,16,0,1,2,Yes,After 2 Months,Bachelor,32150,16075
Kondhwa Yewalewadi Road,3 BHK,946,Unfurnished,1,6,0,2,2,2,Yes,Immediate,Family,95216,47608
Kondhwa Yewalewadi Road,3 BHK,1550,Semi-Furnished,2,3,20,3,2,2,No,Immediate,Bachelor,171298,85649
Kondhwa Yewalewadi Road,2 BHK,853,Semi-Furnished,1,3,16,0,2,1,No,Not Sure,Family,75906,25302
Kondhwa Yewalewadi Road,1 BHK,298,Unfurnished,2,6,0,0,1,1,Yes,After 1 Month,Both,21152,10576
Kondhwa Yewalewadi Road,3 BHK,1047,Unfurnished,0,4,6,2,2,1,Yes,Not Sure,Family,72548,36274
Kondhwa Yewalewadi Road,1 BHK,438,Semi-Furnished,1,5,14,0,1,1,Yes,Immediate,Bachelor,44398,22199
Kondhwa Yewalewadi Road,2 BHK,623,Fully Furnished,1,10,8,0,2,1,Yes,Immediate,Bachelor,75111,25037
Kondhwa Yewalewadi Road,1 BHK,425,Unfurnished,3,3,15,0,1,0,No,Immediate,Family,44568,14856
Kondhwa Yewalewadi Road,1 BHK,367,Semi-Furnished,1,6,16,0,1,2,Yes,Immediate,Family,35280,17640
Kondhwa Yewalewadi Road,2 BHK,854,Semi-Furnished,1,10,31,1,1,2,Yes,Not Sure,Family,132456,44152
Kondhwa Yewalewadi Road,1 BHK,283,Semi-Furnished,15,15,20,1,1,1,No,Immediate,Bachelor,11891,11891
Kondhwa Yewalewadi Road,1 BHK,401,Fully Furnished,5,15,36,0,1,2,Yes,Immediate,Family,48144,16048
Kondhwa Yewalewadi Road,3 BHK,838,Semi-Furnished,5,15,11,3,3,0,Yes,Not Sure,Bachelor,85324,42662
Kondhwa Yewalewadi Road,1 BHK,411,Unfurnished,2,8,7,0,1,0,Yes,Immediate,Family,16149,16149
Kondhwa Yewalewadi Road,2 BHK,938,Fully Furnished,5,12,1,2,1,1,Yes,Immediate,Bachelor,138540,69270
Kondhwa Yewalewadi Road,1 BHK,389,Semi-Furnished,5,12,19,0,1,1,Yes,Not Sure,Bachelor,37140,12380
Kondhwa Yewalewadi Road,1 BHK,413,Fully Furnished,0,5,1,0,1,0,Yes,Immediate,Bachelor,43414,21707
Kondhwa Yewalewadi Road,1 BHK,299,Unfurnished,1,8,28,0,1,1,Yes,Immediate,Family,10891,10891
Kondhwa Yewalewadi Road,2 BHK,897,Semi-Furnished,4,5,10,0,1,1,Yes,Immediate,Both,105208,52604
Kondhwa Yewalewadi Road,1 BHK,410,Semi-Furnished,2,3,35,0,1,1,No,Not Sure,Both,34392,11464
Kondhwa Yewalewadi Road,1 BHK,512,Unfurnished,2,4,23,0,1,1,Yes,Immediate,Family,25426,12713
Kondhwa Yewalewadi Road,2 BHK,661,Unfurnished,3,4,27,1,1,1,Yes,Immediate,Family,54012,27006
Kondhwa Yewalewadi Road,1 BHK,385,Semi-Furnished,0,10,24,0,1,0,No,After 1 Month,Family,20062,10031
Kondhwa Yewalewadi Road,2 BHK,742,Semi-Furnished,0,10,11,0,2,2,Yes,After 2 Months,Bachelor,45124,22562
Kondhwa Yewalewadi Road,1 BHK,354,Fully Furnished,3,5,6,1,1,0,Yes,After 1 Month,Family,41494,20747
Kondhwa Yewalewadi Road,2 BHK,834,Semi-Furnished,1,3,11,1,2,1,No,Immediate,Family,59096,29548
Kondhwa Yewalewadi Road,2 BHK,639,Semi-Furnished,1,8,13,1,2,1,Yes,Not Sure,Both,70516,35258
Kondhwa Yewalewadi Road,1 BHK,446,Unfurnished,5,6,24,0,1,2,No,Immediate,Family,38478,19239
Kondhwa Yewalewadi Road,2 BHK,596,Semi-Furnished,2,3,15,1,2,1,No,Immediate,Family,33568,16784
Kondhwa Yewalewadi Road,3 BHK,1084,Semi-Furnished,3,12,2,1,3,1,Yes,After 1 Month,Family,132472,66236
Kondhwa Yewalewadi Road,2 BHK,798,Semi-Furnished,2,3,1,1,2,1,No,Immediate,Family,84930,42465
Kondhwa Yewalewadi Road,2 BHK,663,Unfurnished,0,4,10,2,2,0,Yes,Immediate,Bachelor,24724,24724
Kondhwa Yewalewadi Road,1 BHK,515,Semi-Furnished,11,12,2,0,1,1,Yes,After 2 Months,Family,35696,17848
Kondhwa Yewalewadi Road,1 BHK,379,Unfurnished,2,5,16,0,1,1,No,Immediate,Both,22282,11141
Kondhwa Yewalewadi Road,2 BHK,766,Semi-Furnished,1,10,18,1,1,2,Yes,After 1 Month,Bachelor,69634,34817
Kondhwa Yewalewadi Road,1 BHK,360,Semi-Furnished,0,4,5,0,1,1,Yes,Immediate,Family,31224,15612
Kondhwa Yewalewadi Road,2 BHK,891,Semi-Furnished,6,12,7,1,2,2,Yes,After 2 Months,Family,61186,30593
Kondhwa Yewalewadi Road,1 BHK,410,Semi-Furnished,1,6,9,0,1,2,Yes,Not Sure,Bachelor,38970,19485
Kondhwa Yewalewadi Road,2 BHK,794,Unfurnished,0,4,28,1,2,1,Yes,Immediate,Family,77900,38950
Kondhwa Yewalewadi Road,2 BHK,893,Unfurnished,8,10,7,1,2,1,Yes,Immediate,Both,60604,30302
Kondhwa Yewalewadi Road,3 BHK,1150,Unfurnished,10,10,10,1,2,1,Yes,Immediate,Family,151146,75573
Kondhwa Yewalewadi Road,1 BHK,490,Semi-Furnished,0,4,20,0,1,0,Yes,Immediate,Family,42432,21216
Kondhwa Yewalewadi Road,1 BHK,473,Semi-Furnished,1,3,9,1,1,1,No,After 1 Month,Family,24684,12342
Kondhwa Yewalewadi Road,1 BHK,443,Unfurnished,2,6,14,1,1,1,Yes,Immediate,Family,14732,14732
Kondhwa Yewalewadi Road,2 BHK,955,Semi-Furnished,4,5,18,2,2,1,Yes,Immediate,Family,105566,52783
Kondhwa Yewalewadi Road,1 BHK,396,Semi-Furnished,0,3,19,0,1,1,No,Immediate,Family,26926,13463
Kondhwa Yewalewadi Road,2 BHK,725,Unfurnished,6,10,0,1,2,1,Yes,Immediate,Family,51858,25929
Kondhwa Yewalewadi Road,1 BHK,358,Semi-Furnished,6,12,10,0,1,1,Yes,Immediate,Family,26336,13168
Kondhwa Yewalewadi Road,2 BHK,700,Semi-Furnished,3,5,16,1,2,0,Yes,After 1 Month,Bachelor,108720,36240
Kondhwa Yewalewadi Road,2 BHK,728,Unfurnished,14,15,14,0,1,0,No,After 2 Months,Family,75150,25050
Kondhwa Yewalewadi Road,2 BHK,887,Fully Furnished,6,6,15,1,1,2,No,Immediate,Both,121044,60522
Kondhwa Yewalewadi Road,1 BHK,491,Semi-Furnished,1,15,15,0,1,1,Yes,Not Sure,Family,29612,14806
Kondhwa Yewalewadi Road,1 BHK,379,Unfurnished,7,8,9,0,1,1,Yes,Not Sure,Family,25816,12908
Kondhwa Yewalewadi Road,1 BHK,343,Unfurnished,1,3,13,0,1,2,No,Immediate,Family,17728,8864
Kondhwa Yewalewadi Road,3 BHK,907,Semi-Furnished,1,4,21,1,2,2,Yes,After 2 Months,Family,57466,28733
Kondhwa Yewalewadi Road,1 BHK,509,Semi-Furnished,2,5,9,0,1,0,Yes,Immediate,Family,23042,11521
Kondhwa Yewalewadi Road,3 BHK,1350,Fully Furnished,3,8,3,1,2,1,Yes,After 1 Month,Both,187068,93534
Kondhwa Yewalewadi Road,2 BHK,792,Semi-Furnished,9,15,23,1,2,1,Yes,Not Sure,Family,47016,23508
Kondhwa Yewalewadi Road,1 BHK,426,Semi-Furnished,0,8,4,0,1,1,Yes,Immediate,Bachelor,28990,14495
Kondhwa Yewalewadi Road,3 BHK,1199,Unfurnished,8,12,1,1,2,1,Yes,After 1 Month,Family,247293,82431
Kondhwa Yewalewadi Road,2 BHK,767,Semi-Furnished,0,10,4,1,2,0,Yes,Not Sure,Family,46134,23067
Kondhwa Yewalewadi Road,1 BHK,403,Semi-Furnished,1,4,10,0,1,1,Yes,Immediate,Family,14739,14739
Kondhwa Yewalewadi Road,1 BHK,410,Semi-Furnished,6,12,19,0,1,0,Yes,Not Sure,Both,57063,19021
Kondhwa Yewalewadi Road,1 BHK,465,Unfurnished,3,4,6,0,1,2,Yes,Immediate,Family,23184,23184
Kondhwa Yewalewadi Road,1 BHK,431,Unfurnished,4,12,19,0,1,1,Yes,Immediate,Both,9259,9259
Kondhwa Yewalewadi Road,2 BHK,1018,Fully Furnished,3,3,2,1,1,1,No,After 1 Month,Bachelor,89526,44763
Kondhwa Yewalewadi Road,1 BHK,429,Semi-Furnished,4,4,9,0,1,1,Yes,Not Sure,Family,45726,15242
Kondhwa Yewalewadi Road,1 BHK,526,Semi-Furnished,1,5,19,0,1,1,Yes,Immediate,Bachelor,37436,18718
Kondhwa Yewalewadi Road,1 BHK,499,Semi-Furnished,5,10,3,0,1,1,Yes,Immediate,Family,46056,23028
Kondhwa Yewalewadi Road,3 BHK,1034,Semi-Furnished,5,15,5,1,2,1,Yes,Immediate,Family,57232,57232
Kondhwa Yewalewadi Road,1 BHK,436,Unfurnished,5,6,10,0,1,1,No,Immediate,Bachelor,13695,13695
Kondhwa Yewalewadi Road,1 BHK,443,Unfurnished,3,4,3,1,1,1,Yes,Not Sure,Family,40602,13534
Kondhwa Yewalewadi Road,2 BHK,816,Semi-Furnished,1,8,2,1,2,1,Yes,Not Sure,Family,93510,46755
Koregaon Park,2 BHK,860,Fully Furnished,4,4,9,1,2,1,Yes,Not Sure,Family,218708,109354
Koregaon Park,1 BHK,417,Unfurnished,6,12,5,0,1,1,No,Immediate,Bachelor,36890,36890
Koregaon Park,2 BHK,842,Semi-Furnished,4,15,14,1,2,1,Yes,After 1 Month,Bachelor,110892,55446
Koregaon Park,2 BHK,942,Semi-Furnished,6,6,5,1,1,1,Yes,Not Sure,Family,213638,106819
Koregaon Park,3 BHK,1365,Unfurnished,2,3,18,2,2,1,No,After 1 Month,Bachelor,301089,100363
Koregaon Park,2 BHK,837,Unfurnished,7,10,0,0,2,0,Yes,Immediate,Family,236241,78747
Koregaon Park,3 BHK,992,Semi-Furnished,5,12,12,1,2,1,Yes,Immediate,Both,155494,77747
Koregaon Park,1 BHK,364,Fully Furnished,1,8,5,0,1,1,Yes,Not Sure,Family,93045,31015
Koregaon Park,1 BHK,369,Semi-Furnished,3,15,4,0,1,1,Yes,Immediate,Family,37523,37523
Koregaon Park,2 BHK,740,Fully Furnished,0,4,18,2,2,0,Yes,Immediate,Both,53890,53890
Koregaon Park,3 BHK,1071,Semi-Furnished,2,3,20,1,2,1,No,Not Sure,Family,171868,85934
Koregaon Park,2 BHK,743,Unfurnished,6,6,8,1,2,2,Yes,Immediate,Both,73334,73334
Koregaon Park,1 BHK,456,Unfurnished,3,5,7,0,1,1,Yes,After 1 Month,Family,93898,46949
Koregaon Park,2 BHK,828,Semi-Furnished,7,10,2,2,2,1,Yes,Immediate,Family,235512,117756
Koregaon Park,1 BHK,456,Unfurnished,1,6,12,0,1,2,Yes,Immediate,Family,127854,42618
Koregaon Park,2 BHK,817,Unfurnished,8,8,6,1,2,1,Yes,Immediate,Bachelor,122452,61226
Koregaon Park,2 BHK,809,Semi-Furnished,10,12,13,0,2,1,Yes,Not Sure,Bachelor,172734,57578
Koregaon Park,2 BHK,801,Unfurnished,6,6,4,0,1,1,Yes,Immediate,Bachelor,175440,58480
Koregaon Park,1 BHK,446,Semi-Furnished,1,5,3,0,1,1,Yes,Immediate,Family,85570,42785
Koregaon Park,3 BHK,1247,Fully Furnished,3,10,6,2,2,1,Yes,Immediate,Family,693675,231225
Koregaon Park,3 BHK,1105,Unfurnished,0,3,18,1,2,1,No,After 1 Month,Family,75254,75254
Koregaon Park,2 BHK,955,Semi-Furnished,0,6,20,0,2,1,Yes,Immediate,Family,214710,71570
Koregaon Park,1 BHK,442,Semi-Furnished,13,15,2,0,1,1,Yes,Not Sure,Bachelor,65326,32663
Koregaon Park,1 BHK,470,Unfurnished,0,3,3,0,1,2,No,Immediate,Bachelor,77332,38666
Koregaon Park,3 BHK,1381,Semi-Furnished,6,10,12,2,2,1,Yes,Immediate,Family,307120,153560
Koregaon Park,1 BHK,408,Fully Furnished,15,15,7,0,1,1,Yes,After 1 Month,Family,81416,40708
Koregaon Park,2 BHK,791,Fully Furnished,2,3,4,1,1,1,No,Immediate,Bachelor,235308,117654
Koregaon Park,2 BHK,729,Semi-Furnished,0,15,11,1,2,1,Yes,Immediate,Bachelor,107676,53838
Koregaon Park,1 BHK,431,Unfurnished,4,4,2,0,1,1,Yes,Immediate,Bachelor,44538,44538
Koregaon Park,3 BHK,1000,Unfurnished,6,6,6,1,2,1,Yes,Immediate,Family,290180,145090
Koregaon Park,3 BHK,1383,Unfurnished,3,6,6,1,3,2,Yes,Not Sure,Both,604305,201435
Koregaon Park,2 BHK,773,Fully Furnished,3,4,14,1,2,1,Yes,Immediate,Both,75413,75413
Koregaon Park,1 BHK,386,Semi-Furnished,2,15,9,1,1,1,Yes,Immediate,Family,100227,33409
Koregaon Park,2 BHK,890,Semi-Furnished,11,12,15,1,2,2,No,After 2 Months,Bachelor,113747,113747
Koregaon Park,2 BHK,804,Semi-Furnished,5,5,7,1,2,2,Yes,Immediate,Family,115868,57934
Koregaon Park,1 BHK,344,Fully Furnished,2,15,6,0,1,2,Yes,Immediate,Bachelor,36708,36708
Koregaon Park,1 BHK,465,Unfurnished,5,8,10,0,1,1,Yes,Not Sure,Family,78810,39405
Koregaon Park,2 BHK,870,Unfurnished,1,15,14,0,2,1,Yes,Immediate,Bachelor,116886,58443
Koregaon Park,2 BHK,910,Fully Furnished,10,15,11,1,1,1,No,Immediate,Family,82765,82765
Koregaon Park,1 BHK,415,Semi-Furnished,4,8,19,0,1,1,Yes,Not Sure,Both,55602,27801
Koregaon Park,2 BHK,843,Unfurnished,7,12,4,1,2,2,Yes,Immediate,Family,102322,102322
Koregaon Park,2 BHK,749,Semi-Furnished,0,3,13,1,2,1,No,Immediate,Family,87738,43869
Koregaon Park,1 BHK,350,Unfurnished,4,6,8,1,1,1,Yes,Immediate,Family,87144,29048
Koregaon Park,1 BHK,361,Semi-Furnished,2,4,14,1,1,1,Yes,Immediate,Both,57336,28668
Koregaon Park,1 BHK,391,Semi-Furnished,3,8,14,1,1,1,Yes,Immediate,Family,69006,34503
Koregaon Park,3 BHK,1266,Semi-Furnished,2,4,3,2,2,1,Yes,Not Sure,Bachelor,199073,199073
Koregaon Park,1 BHK,366,Semi-Furnished,10,12,0,0,1,1,Yes,Not Sure,Both,63708,21236
Koregaon Park,2 BHK,748,Fully Furnished,1,5,2,1,2,0,Yes,Immediate,Family,194028,97014
Koregaon Park,1 BHK,312,Fully Furnished,0,6,3,1,1,1,Yes,After 2 Months,Family,53505,17835
Koregaon Park,2 BHK,805,Semi-Furnished,4,10,18,1,2,1,Yes,After 1 Month,Both,110290,55145
Koregaon Park,2 BHK,571,Semi-Furnished,6,6,22,1,1,1,Yes,Immediate,Bachelor,66739,66739
Koregaon Park,1 BHK,419,Unfurnished,2,3,2,0,1,1,No,After 1 Month,Family,46352,23176
Koregaon Park,1 BHK,408,Unfurnished,1,12,9,0,1,2,Yes,Immediate,Both,56962,28481
Koregaon Park,2 BHK,802,Unfurnished,3,3,19,1,1,1,No,Immediate,Bachelor,55872,55872
Koregaon Park,2 BHK,948,Semi-Furnished,4,4,18,1,1,1,Yes,Immediate,Family,140630,70315
Koregaon Park,3 BHK,1332,Unfurnished,6,8,12,3,2,1,Yes,Immediate,Family,305874,152937
Koregaon Park,1 BHK,377,Semi-Furnished,1,10,12,0,1,0,Yes,Immediate,Bachelor,42002,21001
Koregaon Park,1 BHK,433,Unfurnished,6,10,4,1,1,1,Yes,Immediate,Both,43378,21689
Koregaon Park,1 BHK,329,Semi-Furnished,2,12,15,0,1,1,Yes,Immediate,Family,63006,21002
Koregaon Park,3 BHK,1098,Unfurnished,1,3,18,2,3,1,No,Immediate,Bachelor,153612,153612
Koregaon Park,2 BHK,948,Semi-Furnished,5,10,7,1,2,1,Yes,After 1 Month,Family,193574,96787
Koregaon Park,2 BHK,910,Unfurnished,4,8,0,1,2,1,Yes,After 2 Months,Family,139500,69750
Koregaon Park,1 BHK,251,Fully Furnished,10,12,12,0,1,1,Yes,Not Sure,Both,54495,18165
Koregaon Park,3 BHK,1522,Semi-Furnished,5,15,27,1,3,1,Yes,Immediate,Both,296874,148437
Koregaon Park,1 BHK,443,Fully Furnished,0,5,11,0,1,1,Yes,After 1 Month,Both,100282,50141
Koregaon Park,2 BHK,673,Unfurnished,4,5,10,0,2,2,Yes,After 2 Months,Bachelor,44384,44384
Koregaon Park,2 BHK,1018,Semi-Furnished,0,15,5,2,2,1,Yes,Not Sure,Family,191727,63909
Koregaon Park,1 BHK,454,Semi-Furnished,11,12,4,0,1,1,Yes,Immediate,Family,86840,43420
Koregaon Park,3 BHK,1135,Unfurnished,0,5,16,2,3,1,Yes,Immediate,Family,141047,141047
Koregaon Park,1 BHK,419,Fully Furnished,8,8,0,0,1,1,No,Immediate,Family,71010,35505
Koregaon Park,1 BHK,468,Unfurnished,5,6,7,0,1,1,Yes,After 1 Month,Family,72228,36114
Koregaon Park,3 BHK,1089,Fully Furnished,7,12,13,2,2,1,Yes,Immediate,Bachelor,232360,116180
Koregaon Park,3 BHK,1287,Fully Furnished,8,12,4,1,2,1,Yes,Immediate,Both,524688,174896
Koregaon Park,2 BHK,800,Semi-Furnished,8,8,6,1,1,1,Yes,Immediate,Family,219204,109602
Koregaon Park,1 BHK,435,Fully Furnished,3,3,4,0,1,1,No,Immediate,Both,99012,33004
Koregaon Park,1 BHK,360,Semi-Furnished,6,8,15,0,1,1,Yes,Immediate,Family,50390,25195
Koregaon Park,2 BHK,950,Unfurnished,11,15,1,1,2,1,Yes,Immediate,Both,338376,112792
Koregaon Park,1 BHK,485,Semi-Furnished,2,5,9,0,1,2,Yes,After 1 Month,Both,104277,34759
Koregaon Park,2 BHK,742,Semi-Furnished,5,5,23,1,2,2,Yes,Immediate,Family,170736,85368
Koregaon Park,2 BHK,851,Semi-Furnished,5,12,17,1,1,2,Yes,After 2 Months,Family,162284,81142
Koregaon Park,2 BHK,833,Semi-Furnished,2,6,19,2,2,2,Yes,Immediate,Family,189438,63146
Koregaon Park,2 BHK,1089,Semi-Furnished,3,12,9,0,2,2,Yes,Immediate,Family,197718,65906
Koregaon Park,2 BHK,650,Semi-Furnished,15,15,14,1,2,1,Yes,Immediate,Bachelor,78886,39443
Koregaon Park,1 BHK,431,Semi-Furnished,4,6,19,1,1,1,Yes,Immediate,Family,78506,39253
Koregaon Park,2 BHK,819,Fully Furnished,1,3,14,1,2,1,No,Immediate,Family,68389,68389
Koregaon Park,1 BHK,478,Unfurnished,3,5,13,0,1,1,Yes,Immediate,Family,86058,43029
Koregaon Park,2 BHK,553,Semi-Furnished,3,3,18,1,2,1,No,After 1 Month,Bachelor,85260,42630
Koregaon Park,2 BHK,801,Unfurnished,7,12,2,1,2,2,Yes,After 2 Months,Bachelor,166444,83222
Koregaon Park,2 BHK,884,Unfurnished,0,5,15,1,2,2,Yes,Not Sure,Family,109834,109834
Koregaon Park,2 BHK,753,Unfurnished,7,10,1,1,1,1,Yes,Immediate,Family,135122,67561
Koregaon Park,1 BHK,459,Semi-Furnished,3,4,5,0,1,1,Yes,Immediate,Family,124059,41353
Koregaon Park,2 BHK,739,Semi-Furnished,5,12,7,0,2,1,Yes,Immediate,Family,98747,98747
Koregaon Park,1 BHK,411,Semi-Furnished,2,4,20,0,1,1,Yes,Not Sure,Family,37545,37545
Koregaon Park,2 BHK,596,Semi-Furnished,5,5,12,2,2,1,Yes,Not Sure,Family,120732,60366
Koregaon Park,2 BHK,931,Semi-Furnished,3,3,4,1,1,2,No,Not Sure,Family,350214,116738
Koregaon Park,2 BHK,829,Semi-Furnished,2,4,6,1,2,1,Yes,Not Sure,Both,253002,84334
Koregaon Park,1 BHK,424,Semi-Furnished,3,4,3,1,1,2,Yes,Not Sure,Family,78724,39362
Koregaon Park,2 BHK,961,Semi-Furnished,4,6,19,0,2,1,Yes,Immediate,Bachelor,106196,53098
Koregaon Park,1 BHK,340,Fully Furnished,5,10,3,0,1,0,Yes,After 1 Month,Both,68328,22776
Koregaon Park,1 BHK,397,Semi-Furnished,1,4,0,1,1,2,Yes,Immediate,Family,61782,30891
Koregaon Park Annexe,1 BHK,416,Fully Furnished,2,10,1,0,1,2,Yes,Immediate,Family,82838,41419
Koregaon Park Annexe,3 BHK,932,Unfurnished,14,15,7,1,2,2,No,Immediate,Family,160022,80011
Koregaon Park Annexe,3 BHK,1240,Semi-Furnished,1,10,11,2,2,1,Yes,After 1 Month,Both,306332,153166
Koregaon Park Annexe,1 BHK,289,Semi-Furnished,1,5,29,0,1,2,Yes,After 1 Month,Family,37720,18860
Koregaon Park Annexe,2 BHK,890,Semi-Furnished,5,6,20,1,2,1,Yes,After 1 Month,Family,50739,50739
Koregaon Park Annexe,1 BHK,408,Semi-Furnished,8,8,2,1,1,1,Yes,After 1 Month,Family,28017,28017
Koregaon Park Annexe,2 BHK,856,Fully Furnished,7,8,4,1,2,1,No,After 1 Month,Family,179694,59898
Koregaon Park Annexe,1 BHK,367,Fully Furnished,7,10,8,1,1,1,Yes,Immediate,Family,92046,46023
Koregaon Park Annexe,1 BHK,361,Unfurnished,1,6,3,0,1,1,Yes,Immediate,Both,67616,33808
Koregaon Park Annexe,1 BHK,364,Unfurnished,1,6,14,0,1,1,No,Immediate,Both,76934,38467
